,Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
46809,2024-05-02 14:15:00,29,6048.5,10761.9,4299.89,4257.2,3769.21
46810,2024-05-02 14:30:00,30,5667.1,10516.1,4216.96,4151.6,3600.26
46811,2024-05-02 14:45:00,30,5565.4,10063.2,4196.5,4160.83,3510.14
46812,2024-05-02 15:00:00,31,6658.3,9405.0,4858.09,4655.09,4268.74
46813,2024-05-02 15:15:00,31,7421.1,9071.9,5366.67,5244.15,4419.55
46814,2024-05-02 15:30:00,32,7035.5,8214.8,5037.11,4756.0,4479.48
46815,2024-05-02 15:45:00,32,7621.5,7828.8,5374.91,5096.63,4832.07
46816,2024-05-02 16:00:00,33,7940.3,7119.5,5736.2,5679.34,5469.03
46817,2024-05-02 16:15:00,33,8147.2,6254.0,5778.11,5727.04,5999.59
46818,2024-05-02 16:30:00,34,8148.1,6013.6,5732.76,5732.76,6195.01
46819,2024-05-02 16:45:00,34,8615.7,5930.8,5821.8,5821.8,8000.01
46820,2024-05-02 17:00:00,35,7882.3,7142.9,5763.91,5763.91,5499.84
46821,2024-05-02 17:15:00,35,7971.3,6796.8,5893.7,5893.7,5999.95
46822,2024-05-02 17:30:00,36,7589.7,6695.7,5533.4,5533.4,5330.9
46823,2024-05-02 17:45:00,36,7337.5,6616.7,5303.92,5303.92,5499.03
46824,2024-05-02 18:00:00,37,4148.7,7302.7,3597.73,3597.72,3500.87
46825,2024-05-02 18:15:00,37,4831.0,5980.9,3919.11,3908.72,4199.89
46826,2024-05-02 18:30:00,38,5669.8,4278.0,3510.51,3510.51,5499.78
46827,2024-05-02 18:45:00,38,6224.9,3078.5,3078.47,3078.47,9300.39
46828,2024-05-02 19:00:00,39,5706.7,3238.4,3213.5,3213.5,9999.88
46829,2024-05-02 19:15:00,39,6285.2,2396.8,2396.8,2396.8,10000.0
46830,2024-05-02 19:30:00,40,7639.9,2489.6,2489.6,2489.6,10000.0
46831,2024-05-02 19:45:00,40,7490.4,2689.7,2689.7,2689.7,10000.0
46832,2024-05-02 20:00:00,41,8958.1,3753.0,3753.0,3753.0,10000.0
46833,2024-05-02 20:15:00,41,9116.2,4039.1,4039.1,4039.1,10000.0
46834,2024-05-02 20:30:00,42,9507.5,4968.8,4968.8,4968.8,10000.0
46835,2024-05-02 20:45:00,42,10435.1,5288.0,5288.0,5288.0,10000.0
46836,2024-05-02 21:00:00,43,8024.7,4953.1,4953.1,4953.1,10000.0
46837,2024-05-02 21:15:00,43,8853.9,4655.4,4655.4,4655.4,10000.0
46838,2024-05-02 21:30:00,44,8502.1,4436.5,4436.5,4436.5,10000.0
46839,2024-05-02 21:45:00,44,8609.0,4991.2,4991.2,4991.2,10000.0
46840,2024-05-02 22:00:00,45,9506.2,4601.9,4601.9,4601.9,10000.0
46841,2024-05-02 22:15:00,45,10116.6,4068.6,4068.6,4068.6,10000.0
46842,2024-05-02 22:30:00,46,13068.9,3602.0,3602.0,3602.0,10000.0
46843,2024-05-02 22:45:00,46,12905.7,3367.1,3367.1,3367.1,10000.0
46844,2024-05-02 23:00:00,47,17388.8,2582.5,2582.5,2582.5,10000.0
46845,2024-05-02 23:15:00,47,17843.2,2549.0,2549.0,2549.0,10000.0
46846,2024-05-02 23:30:00,48,21148.9,2543.8,2543.8,2543.8,10000.0
46847,2024-05-02 23:45:00,48,20473.2,2606.2,2606.2,2606.2,10000.0
46848,2024-05-03 00:00:00,1,21873.0,2734.0,2734.0,2734.0,10000.0
46849,2024-05-03 00:15:00,1,21743.6,2837.4,2837.4,2837.4,10000.0
46850,2024-05-03 00:30:00,2,20048.1,3083.6,3083.6,3083.6,10000.0
46851,2024-05-03 00:45:00,2,18916.3,3369.7,3369.7,3369.7,10000.0
46852,2024-05-03 01:00:00,3,12950.0,4170.7,4170.7,4170.7,10000.0
46853,2024-05-03 01:15:00,3,12684.3,4313.2,4313.2,4313.2,10000.0
46854,2024-05-03 01:30:00,4,8142.0,4800.1,4800.1,4800.1,10000.0
46855,2024-05-03 01:45:00,4,7743.1,4837.5,4837.5,4837.5,10000.0
46856,2024-05-03 02:00:00,5,6671.9,5137.3,3840.43,3840.43,9999.32
46857,2024-05-03 02:15:00,5,6363.0,5122.1,3532.04,3532.04,9999.12
46858,2024-05-03 02:30:00,6,4996.4,5017.5,2440.84,2440.84,4999.26
46859,2024-05-03 02:45:00,6,5042.6,5356.2,2582.0,2582.0,4440.84
46860,2024-05-03 03:00:00,7,4548.6,5211.5,2802.2,2802.2,4000.14
46861,2024-05-03 03:15:00,7,4367.2,5311.6,2637.91,2637.91,3999.57
46862,2024-05-03 03:30:00,8,4352.5,5663.7,2909.7,2909.7,3780.88
46863,2024-05-03 03:45:00,8,4481.3,5633.5,2892.0,2892.0,3801.0
46864,2024-05-03 04:00:00,9,5010.2,5618.8,2837.9,2837.9,4039.96
46865,2024-05-03 04:15:00,9,5127.9,5527.2,2904.6,2904.6,4300.09
46866,2024-05-03 04:30:00,10,5308.4,4965.5,2821.84,2821.84,4479.66
46867,2024-05-03 04:45:00,10,5071.0,4835.8,2668.42,2668.42,4499.59
46868,2024-05-03 05:00:00,11,5231.0,3672.5,2644.36,2644.36,4582.82
46869,2024-05-03 05:15:00,11,5725.1,3516.2,2826.77,2826.77,5232.5
46870,2024-05-03 05:30:00,12,6370.0,3806.1,3386.2,3386.2,6530.6
46871,2024-05-03 05:45:00,12,7242.1,4151.1,3850.1,3850.1,8000.19
46872,2024-05-03 06:00:00,13,6966.4,4341.6,4040.6,4040.6,8000.91
46873,2024-05-03 06:15:00,13,7819.0,4357.3,4357.3,4357.3,10000.0
46874,2024-05-03 06:30:00,14,7706.6,5547.7,4937.42,4937.42,6499.94
46875,2024-05-03 06:45:00,14,7506.6,6393.4,4735.08,4735.08,5668.69
46876,2024-05-03 07:00:00,15,6343.0,7258.2,4573.86,4573.86,4505.73
46877,2024-05-03 07:15:00,15,6325.6,8221.2,4611.42,4611.42,4299.39
46878,2024-05-03 07:30:00,16,6172.5,8732.0,4213.1,4213.1,4000.57
46879,2024-05-03 07:45:00,16,5565.9,9560.9,4073.82,4073.82,3520.45
46880,2024-05-03 08:00:00,17,5425.7,9220.6,4029.38,4029.38,3817.54
46881,2024-05-03 08:15:00,17,5635.9,9520.1,4245.46,4245.46,3906.9
46882,2024-05-03 08:30:00,18,5040.6,9270.0,3746.82,3746.83,3613.55
46883,2024-05-03 08:45:00,18,4922.5,9425.1,3725.69,3725.69,3522.15
46884,2024-05-03 09:00:00,19,4094.1,8964.7,3115.4,3115.4,3466.95
46885,2024-05-03 09:15:00,19,4104.0,8946.3,2992.8,2992.81,3600.88
46886,2024-05-03 09:30:00,20,3703.3,9830.8,2746.9,2746.9,3274.89
46887,2024-05-03 09:45:00,20,3852.5,10020.6,2892.0,2892.0,3300.83
46888,2024-05-03 10:00:00,21,4200.3,10009.9,2972.54,2972.54,3187.6
46889,2024-05-03 10:15:00,21,4003.2,10328.4,2776.5,2776.5,3187.03
46890,2024-05-03 10:30:00,22,5193.4,10151.9,3508.13,3508.13,3769.36
46891,2024-05-03 10:45:00,22,5330.2,10692.3,3720.9,3720.9,3742.63
46892,2024-05-03 11:00:00,23,6157.4,11230.2,4415.53,4415.53,3769.35
46893,2024-05-03 11:15:00,23,6227.9,11398.2,4436.34,4436.34,3769.1
46894,2024-05-03 11:30:00,24,6043.3,11188.3,4714.18,4714.18,3794.49
46895,2024-05-03 11:45:00,24,6061.2,11221.4,4715.58,4715.58,3794.48
46896,2024-05-03 12:00:00,25,5225.0,11235.3,3889.49,3889.5,3662.05
46897,2024-05-03 12:15:00,25,5277.9,11349.6,3885.91,3885.91,3563.93
46898,2024-05-03 12:30:00,26,4661.9,10863.9,3519.76,3519.76,3452.79
46899,2024-05-03 12:45:00,26,4517.1,10781.9,3493.1,3493.1,3444.0
46900,2024-05-03 13:00:00,27,3909.9,11114.4,3408.85,3408.85,2879.47
46901,2024-05-03 13:15:00,27,4165.5,11432.0,3663.5,3663.5,2900.03
46902,2024-05-03 13:30:00,28,5005.9,10712.6,3897.19,3897.19,3375.98
46903,2024-05-03 13:45:00,28,5531.2,10504.8,3932.28,3932.28,3540.2
46904,2024-05-03 14:00:00,29,5805.7,9849.9,4263.43,4095.91,3794.29
46905,2024-05-03 14:15:00,29,6137.0,8868.0,4237.24,4031.76,4153.51
46906,2024-05-03 14:30:00,30,6016.5,8076.4,4282.66,4050.6,4268.54
46907,2024-05-03 14:45:00,30,6016.8,7186.1,4153.8,4026.2,4453.54
46908,2024-05-03 15:00:00,31,6863.2,6983.7,4700.1,4289.94,4499.85
46909,2024-05-03 15:15:00,31,6696.7,6586.9,4507.5,4138.85,4805.87
46910,2024-05-03 15:30:00,32,6582.5,6035.1,4592.18,4409.84,5232.65
46911,2024-05-03 15:45:00,32,6823.0,5363.3,4763.6,4534.5,5999.3
46912,2024-05-03 16:00:00,33,6354.8,6224.0,4077.3,3977.54,4999.24
46913,2024-05-03 16:15:00,33,6547.2,5729.9,4217.67,4141.88,5469.37
46914,2024-05-03 16:30:00,34,5356.3,6026.2,3406.4,3406.4,4760.72
46915,2024-05-03 16:45:00,34,5715.7,5670.7,3662.4,3662.4,4999.91
46916,2024-05-03 17:00:00,35,6083.0,5740.7,3942.6,3942.6,5050.51
46917,2024-05-03 17:15:00,35,6464.0,4938.2,4189.53,4189.53,5999.68
46918,2024-05-03 17:30:00,36,6835.4,4819.1,4417.1,4417.1,8000.45
46919,2024-05-03 17:45:00,36,6960.8,5081.9,4679.9,4679.9,8000.08
46920,2024-05-03 18:00:00,37,3589.9,7558.5,2700.3,2591.8,3999.74
46921,2024-05-03 18:15:00,37,3681.2,6490.2,2713.7,2605.2,4228.54
46922,2024-05-03 18:30:00,38,4199.0,4360.1,2388.3,2388.3,5469.59
46923,2024-05-03 18:45:00,38,4452.8,3602.4,2098.5,2098.5,5469.53
46924,2024-05-03 19:00:00,39,5117.2,2767.6,2529.64,2529.64,6100.5
46925,2024-05-03 19:15:00,39,5862.8,2385.0,2385.0,2385.0,10000.0
46926,2024-05-03 19:30:00,40,5908.0,3878.6,3559.3,3559.3,9498.31
46927,2024-05-03 19:45:00,40,6160.1,4150.5,3841.3,3841.3,9499.48
46928,2024-05-03 20:00:00,41,5758.0,4226.9,3482.6,3482.6,7499.86
46929,2024-05-03 20:15:00,41,5823.7,4171.3,3472.47,3472.47,8999.13
46930,2024-05-03 20:30:00,42,5623.3,3690.8,3242.11,3242.11,8499.76
46931,2024-05-03 20:45:00,42,6705.7,3399.8,3399.8,3399.8,10000.0
46932,2024-05-03 21:00:00,43,7241.8,3242.4,3242.4,3242.4,10000.0
46933,2024-05-03 21:15:00,43,8074.6,3212.7,3212.7,3212.7,10000.0
46934,2024-05-03 21:30:00,44,10146.3,3658.4,3658.4,3658.4,10000.0
46935,2024-05-03 21:45:00,44,9907.4,3935.7,3935.7,3935.7,10000.0
46936,2024-05-03 22:00:00,45,9837.9,3730.7,3730.7,3730.7,10000.0
46937,2024-05-03 22:15:00,45,10620.7,3841.6,3841.6,3841.6,10000.0
46938,2024-05-03 22:30:00,46,10957.1,3377.2,3377.2,3377.2,10000.0
46939,2024-05-03 22:45:00,46,12249.1,2754.8,2754.8,2754.8,10000.0
46940,2024-05-03 23:00:00,47,13202.8,2378.4,2378.4,2378.4,10000.0
46941,2024-05-03 23:15:00,47,13944.6,2327.4,2327.4,2327.4,10000.0
46942,2024-05-03 23:30:00,48,14833.6,2058.4,2058.4,2058.4,10000.0
46943,2024-05-03 23:45:00,48,14852.3,1992.6,1992.6,1992.6,10000.0
46944,2024-05-04 00:00:00,1,12906.7,2197.2,2197.2,2197.2,10000.0
46945,2024-05-04 00:15:00,1,12680.7,2378.1,2378.1,2378.1,10000.0
46946,2024-05-04 00:30:00,2,10667.8,2295.6,2295.6,2295.6,10000.0
46947,2024-05-04 00:45:00,2,9418.6,2448.0,2448.0,2448.0,10000.0
46948,2024-05-04 01:00:00,3,7344.6,2941.8,2941.8,2941.8,10000.0
46949,2024-05-04 01:15:00,3,6821.0,3251.5,3251.5,3251.5,10000.0
46950,2024-05-04 01:30:00,4,6227.1,3948.0,3857.01,3857.01,9999.8
46951,2024-05-04 01:45:00,4,5813.4,4337.9,3527.7,3527.7,6808.0
46952,2024-05-04 02:00:00,5,5242.1,5016.8,3234.3,3234.3,5499.95
46953,2024-05-04 02:15:00,5,5095.2,5080.5,3033.3,3033.3,5000.6
46954,2024-05-04 02:30:00,6,4510.6,4112.2,2705.4,2705.4,4499.89
46955,2024-05-04 02:45:00,6,4376.6,4162.5,2570.91,2570.91,4499.58
46956,2024-05-04 03:00:00,7,4526.0,4234.4,2493.8,2493.8,5000.64
46957,2024-05-04 03:15:00,7,4593.9,4669.8,2711.6,2711.6,5000.03
46958,2024-05-04 03:30:00,8,5202.8,4403.0,3151.83,3151.83,5834.04
46959,2024-05-04 03:45:00,8,5134.6,4688.3,3143.9,3143.9,5499.02
46960,2024-05-04 04:00:00,9,5240.5,4853.3,3148.25,3148.25,5232.59
46961,2024-05-04 04:15:00,9,5278.3,4703.2,3179.92,3179.92,5499.1
46962,2024-05-04 04:30:00,10,5035.4,4260.1,2993.01,2993.01,4822.75
46963,2024-05-04 04:45:00,10,5046.2,4213.1,2988.7,2988.7,5000.07
46964,2024-05-04 05:00:00,11,4905.1,4080.7,2850.3,2850.3,5834.02
46965,2024-05-04 05:15:00,11,5238.3,3937.2,2896.4,2896.4,5999.12
46966,2024-05-04 05:30:00,12,5353.9,3931.3,2883.4,2883.4,5999.18
46967,2024-05-04 05:45:00,12,5240.8,3950.0,2889.2,2889.2,5999.62
46968,2024-05-04 06:00:00,13,6102.4,4738.5,3942.7,3942.7,6499.17
46969,2024-05-04 06:15:00,13,6419.1,4755.1,4106.2,4106.2,6499.65
46970,2024-05-04 06:30:00,14,5550.5,5069.7,3548.1,3548.1,5999.55
46971,2024-05-04 06:45:00,14,5280.8,5433.7,3366.8,3366.8,5668.95
46972,2024-05-04 07:00:00,15,5004.8,6541.6,3509.8,3509.8,4453.42
46973,2024-05-04 07:15:00,15,4578.9,7580.1,3201.74,3201.74,3654.72
46974,2024-05-04 07:30:00,16,4643.4,7749.3,3245.28,3245.28,3530.9
46975,2024-05-04 07:45:00,16,4334.1,8520.1,3270.8,3270.8,3249.97
46976,2024-05-04 08:00:00,17,4170.2,9126.2,3127.7,3127.7,3125.69
46977,2024-05-04 08:15:00,17,4190.2,9780.0,3147.7,3147.7,3125.74
46978,2024-05-04 08:30:00,18,3953.9,9422.4,2873.82,2873.82,3125.78
46979,2024-05-04 08:45:00,18,4037.7,9857.7,2850.28,2850.28,3425.25
46980,2024-05-04 09:00:00,19,4334.2,9874.8,2742.08,2742.07,3650.76
46981,2024-05-04 09:15:00,19,4273.8,9799.4,2781.76,2781.77,3625.36
46982,2024-05-04 09:30:00,20,3989.7,10351.7,2972.92,2972.92,3425.84
46983,2024-05-04 09:45:00,20,4248.0,10640.5,3145.2,3145.2,3480.24
46984,2024-05-04 10:00:00,21,4499.1,11190.4,3330.48,3330.48,3274.21
46985,2024-05-04 10:15:00,21,4299.2,10891.7,3097.17,3097.17,3325.3
46986,2024-05-04 10:30:00,22,5102.2,11139.8,3424.65,3424.65,3497.0
46987,2024-05-04 10:45:00,22,5396.1,11443.2,3603.5,3603.5,3500.31
46988,2024-05-04 11:00:00,23,5193.0,11449.5,3468.2,3468.2,3497.12
46989,2024-05-04 11:15:00,23,5304.0,11336.1,3667.06,3667.06,3560.86
46990,2024-05-04 11:30:00,24,6221.4,11345.0,4675.8,4675.8,3800.32
46991,2024-05-04 11:45:00,24,6516.7,11690.8,4881.0,4881.0,3794.51
46992,2024-05-04 12:00:00,25,6137.3,11560.1,4356.5,4356.5,3794.06
46993,2024-05-04 12:15:00,25,6361.0,11561.8,4587.96,4587.96,3794.77
46994,2024-05-04 12:30:00,26,6128.4,11561.1,4589.21,4589.21,3794.78
46995,2024-05-04 12:45:00,26,5746.3,11714.5,4207.81,4207.81,3769.29
46996,2024-05-04 13:00:00,27,4832.2,12727.0,3807.9,3807.9,3125.97
46997,2024-05-04 13:15:00,27,4700.7,12953.5,3709.0,3709.0,3000.78
46998,2024-05-04 13:30:00,28,5208.2,12568.5,4065.5,4065.5,3400.43
46999,2024-05-04 13:45:00,28,5677.4,11981.2,4014.37,4014.37,3594.39
47000,2024-05-04 14:00:00,29,5914.5,10090.3,3885.28,3885.28,4082.41
47001,2024-05-04 14:15:00,29,6351.0,9552.5,4217.21,4159.88,4297.88
47002,2024-05-04 14:30:00,30,6370.8,8830.7,4347.5,4347.5,4499.24
47003,2024-05-04 14:45:00,30,6357.7,8476.0,4232.0,4232.0,4582.22
47004,2024-05-04 15:00:00,31,6586.1,7425.8,4427.8,4427.8,5232.24
47005,2024-05-04 15:15:00,31,7132.2,6886.2,4907.42,4907.42,5499.53
47006,2024-05-04 15:30:00,32,6801.7,6248.4,4477.61,4477.61,5769.24
47007,2024-05-04 15:45:00,32,6690.4,6046.0,4291.43,4291.43,5665.39
47008,2024-05-04 16:00:00,33,5918.9,6951.5,3899.71,3899.71,4330.69
47009,2024-05-04 16:15:00,33,6142.5,6463.7,4027.3,4027.3,4499.92
47010,2024-05-04 16:30:00,34,7101.6,5906.5,4697.43,4697.43,5510.59
47011,2024-05-04 16:45:00,34,7430.1,5316.6,4585.05,4585.05,6551.72
47012,2024-05-04 17:00:00,35,5467.7,6346.6,4011.19,4011.19,4330.78
47013,2024-05-04 17:15:00,35,5917.9,5946.2,4313.38,4313.39,4500.37
47014,2024-05-04 17:30:00,36,6028.0,5306.5,3812.17,3812.17,5834.1
47015,2024-05-04 17:45:00,36,5827.9,5216.6,3624.47,3624.47,5834.07
47016,2024-05-04 18:00:00,37,3635.6,6635.6,2948.52,2948.52,3599.6
47017,2024-05-04 18:15:00,37,3684.5,5242.5,2627.78,2627.78,4310.18
47018,2024-05-04 18:30:00,38,4208.9,3790.8,2409.02,2409.02,5834.46
47019,2024-05-04 18:45:00,38,4218.5,3212.8,2259.02,2259.02,5999.47
47020,2024-05-04 19:00:00,39,5830.4,2824.0,2824.0,2824.0,10000.0
47021,2024-05-04 19:15:00,39,6343.0,2449.9,2449.9,2449.9,10000.0
47022,2024-05-04 19:30:00,40,6914.6,3230.1,3230.1,3230.1,10000.0
47023,2024-05-04 19:45:00,40,6969.7,3291.8,3291.8,3291.8,10000.0
47024,2024-05-04 20:00:00,41,7131.7,3635.7,3635.7,3635.7,10000.0
47025,2024-05-04 20:15:00,41,7537.6,4101.6,4101.6,4101.6,10000.0
47026,2024-05-04 20:30:00,42,7955.0,4371.2,4371.2,4371.2,10000.0
47027,2024-05-04 20:45:00,42,8169.5,4252.2,4252.2,4252.2,10000.0
47028,2024-05-04 21:00:00,43,8604.9,3562.8,3562.8,3562.8,10000.0
47029,2024-05-04 21:15:00,43,9150.9,3335.9,3335.9,3335.9,10000.0
47030,2024-05-04 21:30:00,44,9965.0,2477.4,2477.4,2477.4,10000.0
47031,2024-05-04 21:45:00,44,9957.0,2335.0,2335.0,2335.0,10000.0
47032,2024-05-04 22:00:00,45,11159.3,1666.7,1666.7,1666.7,10000.0
47033,2024-05-04 22:15:00,45,12345.7,1525.6,1525.6,1525.6,10000.0
47034,2024-05-04 22:30:00,46,18289.9,1393.3,1393.3,1393.3,10000.0
47035,2024-05-04 22:45:00,46,21961.8,1196.1,1196.1,1196.1,10000.0
47036,2024-05-04 23:00:00,47,28813.9,975.8,975.8,975.8,10000.0
47037,2024-05-04 23:15:00,47,30447.8,1024.0,1024.0,1024.0,10000.0
47038,2024-05-04 23:30:00,48,36411.4,979.0,979.0,979.0,10000.0
47039,2024-05-04 23:45:00,48,36166.4,927.0,927.0,927.0,10000.0
47040,2024-05-05 00:00:00,1,40531.4,1156.5,1156.5,1156.5,10000.0
47041,2024-05-05 00:15:00,1,39288.7,1142.7,1142.7,1142.7,10000.0
47042,2024-05-05 00:30:00,2,32553.5,1341.3,1341.3,1341.3,10000.0
47043,2024-05-05 00:45:00,2,31683.0,1553.4,1553.4,1553.4,10000.0
47044,2024-05-05 01:00:00,3,19423.3,1570.8,1570.8,1570.8,10000.0
47045,2024-05-05 01:15:00,3,17228.1,1574.8,1574.8,1574.8,10000.0
47046,2024-05-05 01:30:00,4,11137.8,1770.4,1770.4,1770.4,10000.0
47047,2024-05-05 01:45:00,4,8758.0,2019.5,2019.5,2019.5,10000.0
47048,2024-05-05 02:00:00,5,6897.6,2498.5,2498.5,2498.5,10000.0
47049,2024-05-05 02:15:00,5,6465.4,2424.8,2424.8,2424.8,10000.0
47050,2024-05-05 02:30:00,6,7279.7,2506.2,2506.2,2506.2,10000.0
47051,2024-05-05 02:45:00,6,6989.2,2548.1,2548.1,2548.1,10000.0
47052,2024-05-05 03:00:00,7,6241.6,2802.3,2802.3,2802.3,10000.0
47053,2024-05-05 03:15:00,7,6044.5,3112.6,2901.4,2901.4,7000.73
47054,2024-05-05 03:30:00,8,5879.4,3277.8,3046.3,3046.3,6500.0
47055,2024-05-05 03:45:00,8,5714.7,3322.1,2886.42,2886.42,6499.25
47056,2024-05-05 04:00:00,9,5245.7,3392.8,2504.11,2504.11,5999.5
47057,2024-05-05 04:15:00,9,5561.9,3532.1,2813.01,2813.01,5999.69
47058,2024-05-05 04:30:00,10,6165.5,3907.9,3755.7,3755.7,6500.51
47059,2024-05-05 04:45:00,10,6147.4,4054.3,3767.52,3767.52,6499.55
47060,2024-05-05 05:00:00,11,5122.6,4084.3,2743.51,2743.51,5499.52
47061,2024-05-05 05:15:00,11,5823.3,4121.6,3420.5,3420.5,5999.87
47062,2024-05-05 05:30:00,12,6734.8,4344.4,4008.7,4008.7,7000.57
47063,2024-05-05 05:45:00,12,6882.2,4680.6,4342.7,4342.7,6499.99
47064,2024-05-05 06:00:00,13,6072.5,5276.4,4177.3,4177.3,5999.84
47065,2024-05-05 06:15:00,13,6045.8,5804.5,4152.02,4152.02,5999.11
47066,2024-05-05 06:30:00,14,5838.5,6810.7,3973.5,3973.5,4607.96
47067,2024-05-05 06:45:00,14,5441.2,7794.4,3868.21,3868.2,4310.61
47068,2024-05-05 07:00:00,15,5354.2,8078.6,4011.0,4011.0,3510.36
47069,2024-05-05 07:15:00,15,4972.1,8022.5,3673.7,3673.7,3500.67
47070,2024-05-05 07:30:00,16,5087.0,8276.6,3646.33,3646.33,3989.49
47071,2024-05-05 07:45:00,16,4873.9,9100.1,3630.83,3630.82,3561.49
47072,2024-05-05 08:00:00,17,4879.6,9761.2,3577.87,3577.87,3668.6
47073,2024-05-05 08:15:00,17,4879.9,9976.3,3577.39,3577.39,3684.21
47074,2024-05-05 08:30:00,18,4080.2,11229.1,3407.51,3407.52,2930.05
47075,2024-05-05 08:45:00,18,3681.2,11539.1,3445.54,3445.54,2800.25
47076,2024-05-05 09:00:00,19,4757.4,11547.7,3932.8,3932.8,3249.34
47077,2024-05-05 09:15:00,19,4416.7,11126.4,3665.69,3665.69,3050.92
47078,2024-05-05 09:30:00,20,4541.5,12490.3,3910.31,3910.31,3000.09
47079,2024-05-05 09:45:00,20,4612.3,13046.2,4077.32,4077.33,2930.06
47080,2024-05-05 10:00:00,21,5005.7,12573.6,4082.9,4082.9,3249.98
47081,2024-05-05 10:15:00,21,5164.8,13253.3,4285.42,4285.42,3100.67
47082,2024-05-05 10:30:00,22,4780.5,14138.7,4165.8,4165.8,2899.84
47083,2024-05-05 10:45:00,22,4851.2,14144.5,4095.01,4095.01,3000.21
47084,2024-05-05 11:00:00,23,4879.8,13860.3,4277.52,4277.52,3000.78
47085,2024-05-05 11:15:00,23,4766.3,13761.8,4135.2,4135.2,3025.79
47086,2024-05-05 11:30:00,24,4852.2,13669.5,4221.0,4221.0,3069.41
47087,2024-05-05 11:45:00,24,4770.1,13808.4,4157.4,4157.41,3000.04
47088,2024-05-05 12:00:00,25,4588.7,13607.4,3856.2,3856.2,3069.23
47089,2024-05-05 12:15:00,25,4559.2,14015.9,3831.0,3831.0,3019.05
47090,2024-05-05 12:30:00,26,4566.4,13246.8,3782.6,3782.6,3069.19
47091,2024-05-05 12:45:00,26,4508.0,13085.5,3624.1,3624.1,3069.45
47092,2024-05-05 13:00:00,27,3488.2,13253.4,3133.43,3133.43,2670.54
47093,2024-05-05 13:15:00,27,3692.0,13062.2,3279.1,3279.1,2764.96
47094,2024-05-05 13:30:00,28,3687.9,12671.8,3368.2,3368.2,2829.07
47095,2024-05-05 13:45:00,28,3909.6,12667.9,3509.3,3509.3,2899.44
47096,2024-05-05 14:00:00,29,4718.2,11991.7,4086.09,4086.09,3250.06
47097,2024-05-05 14:15:00,29,5176.8,11760.9,4337.6,4337.6,3350.22
47098,2024-05-05 14:30:00,30,5351.8,11633.3,3930.52,3930.52,3450.44
47099,2024-05-05 14:45:00,30,5991.6,11346.9,4053.58,4053.58,3500.76
47100,2024-05-05 15:00:00,31,5077.7,10861.2,3970.8,3970.8,3794.04
47101,2024-05-05 15:15:00,31,4863.2,10077.4,3668.7,3668.7,3789.1
47102,2024-05-05 15:30:00,32,4135.5,9874.7,3327.6,3327.6,3283.3
47103,2024-05-05 15:45:00,32,4445.7,9828.7,3530.7,3530.7,3548.54
47104,2024-05-05 16:00:00,33,4544.8,9299.7,3561.8,3561.8,3631.59
47105,2024-05-05 16:15:00,33,4314.7,8775.4,3345.7,3345.7,3631.26
47106,2024-05-05 16:30:00,34,4839.3,8784.6,3670.0,3670.0,3631.44
47107,2024-05-05 16:45:00,34,4562.7,8825.1,3513.84,3513.84,3410.94
47108,2024-05-05 17:00:00,35,3157.6,9156.8,2782.9,2782.9,2968.5
47109,2024-05-05 17:15:00,35,3383.1,9166.6,2984.9,2984.9,3029.37
47110,2024-05-05 17:30:00,36,3788.1,9584.2,3477.5,3477.5,2783.38
47111,2024-05-05 17:45:00,36,3555.4,10141.5,3499.8,3499.8,2119.61
47112,2024-05-05 18:00:00,37,3235.2,10029.8,3232.8,3232.8,2119.25
47113,2024-05-05 18:15:00,37,3250.9,9106.9,3209.9,3209.9,2783.96
47114,2024-05-05 18:30:00,38,3179.9,8741.1,3179.9,3179.9,2019.6
47115,2024-05-05 18:45:00,38,3585.5,8525.7,3585.5,3585.5,2019.79
47116,2024-05-05 19:00:00,39,5102.8,7922.8,3857.3,3857.3,4000.66
47117,2024-05-05 19:15:00,39,5844.4,7693.6,4162.0,4162.0,4479.11
47118,2024-05-05 19:30:00,40,5122.0,7505.3,3733.2,3733.2,4419.18
47119,2024-05-05 19:45:00,40,5347.1,7440.4,3994.8,3994.8,4120.73
47120,2024-05-05 20:00:00,41,5214.1,7593.0,4136.2,4136.2,3705.87
47121,2024-05-05 20:15:00,41,5172.7,7508.4,4237.9,4237.9,3701.58
47122,2024-05-05 20:30:00,42,5373.0,8037.4,4380.9,4380.9,3750.97
47123,2024-05-05 20:45:00,42,5718.7,7523.6,4188.6,4188.6,4453.67
47124,2024-05-05 21:00:00,43,6027.4,6548.4,4102.2,4102.2,4822.35
47125,2024-05-05 21:15:00,43,6303.2,6018.3,4179.3,4179.3,5000.56
47126,2024-05-05 21:30:00,44,6163.6,5636.1,4507.1,4507.1,5050.25
47127,2024-05-05 21:45:00,44,5635.9,5751.5,4170.5,4170.5,4760.81
47128,2024-05-05 22:00:00,45,7751.4,5363.7,5065.7,5048.93,8499.56
47129,2024-05-05 22:15:00,45,8040.4,4609.1,4601.1,4601.1,10000.0
47130,2024-05-05 22:30:00,46,8651.0,4204.1,4204.1,4204.1,10000.0
47131,2024-05-05 22:45:00,46,9307.0,3765.2,3765.2,3765.2,10000.0
47132,2024-05-05 23:00:00,47,12032.5,3432.8,3432.8,3432.8,10000.0
